customer_id,zip_code,week,channel_email,channel_webinar,channel_direct_mail,tv_national_grp,tv_local_grp,tv_streaming_impressions,social_paid_impressions,social_organic_score,sales_rep_touches,revenue,units_sold,prior_spend,tenure_years,company_size,industry,engagement_score,region
122,55401,13,0,1.9,0,131.5,62.7,8.2,579.0,46.6,7.2,75.05,22.54,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,14,0,0.0,0,65.9,85.1,7.0,448.0,56.8,7.3,79.43,22.21,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,15,0,0.4,0,71.2,54.0,9.7,514.0,45.7,6.3,80.73,22.92,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,16,0,0.0,0,122.2,50.4,12.7,597.0,58.1,7.0,87.25,25.93,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,17,0,1.9,0,127.1,44.8,11.6,511.0,54.8,6.9,77.86,17.81,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,18,0,3.0,0,85.1,51.8,12.2,469.0,50.4,9.2,73.1,18.69,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,19,0,11.0,0,87.4,59.6,13.0,633.0,55.3,6.2,74.89,18.03,336.0,1.46,Medium,Finance,75.59,Midwest
122,55401,20,0,2.3,0,112.3,63.5,15.2,596.0,58.5,8.1,90.61,20.61,336.0,1.46,Medium,Finance,75.59,Midwest
123,90004,1,0,1.5,0,111.8,84.7,8.7,655.0,47.2,6.9,82.24,24.53,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,2,0,1.3,0,91.1,117.6,8.2,666.0,44.6,8.0,65.27,20.47,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,3,0,14.7,0,119.6,97.2,8.9,653.0,49.8,8.4,94.6,16.66,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,4,0,0.8,0,105.6,95.5,9.7,765.0,36.2,6.2,84.98,17.96,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,5,0,4.6,0,86.0,65.5,7.6,668.0,46.5,6.9,67.09,18.57,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,6,0,3.1,0,82.7,105.1,7.1,749.0,46.5,10.4,82.73,14.74,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,7,0,1.6,0,67.1,91.3,8.9,518.0,42.5,9.7,80.08,18.69,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,8,0,11.5,0,105.8,73.9,10.3,774.0,42.9,8.4,89.51,21.29,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,9,0,0.7,0,92.9,83.6,7.1,639.0,42.5,5.1,79.83,18.0,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,10,0,0.0,0,52.6,84.7,7.1,799.0,41.4,9.4,90.79,19.01,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,11,0,1.6,0,89.3,115.9,8.3,709.0,42.0,9.5,83.47,14.52,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,12,0,1.0,0,82.0,72.3,8.1,580.0,46.4,8.5,72.29,17.2,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,13,0,3.5,0,131.5,107.2,6.0,562.0,53.8,8.4,85.82,18.08,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,14,0,2.2,0,65.9,115.7,8.3,778.0,44.2,6.9,78.06,16.01,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,15,0,2.2,0,71.2,108.4,8.2,641.0,40.1,9.0,73.6,15.43,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,16,0,4.6,0,122.2,85.8,7.2,655.0,47.7,8.7,80.0,17.48,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,17,0,1.3,0,127.1,94.5,7.8,659.0,44.3,8.4,77.08,22.57,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,18,0,0.8,0,85.1,91.9,3.7,650.0,38.6,7.0,100.22,22.77,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,19,0,6.2,0,87.4,102.8,9.8,652.0,52.1,9.7,88.34,21.39,543.34,0.52,Medium,Manufacturing,56.75,West
123,90004,20,0,1.4,0,112.3,90.8,7.8,710.0,52.7,6.6,92.36,19.98,543.34,0.52,Medium,Manufacturing,56.75,West
124,96801,1,0,6.5,0,111.8,85.0,8.7,727.0,36.4,12.5,81.92,20.08,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,2,0,0.2,0,91.1,69.9,7.5,684.0,39.2,9.8,71.13,18.91,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,3,0,1.5,0,119.6,52.8,6.9,790.0,39.8,10.6,88.12,17.52,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,4,0,1.7,0,105.6,102.4,6.2,723.0,50.8,8.6,88.43,17.37,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,5,0,1.4,0,86.0,96.7,3.1,690.0,47.2,10.2,79.63,16.24,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,6,0,3.5,0,82.7,85.2,9.0,781.0,42.8,11.5,82.2,23.44,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,7,0,6.8,0,67.1,105.8,7.6,998.0,45.8,10.2,89.57,17.36,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,8,0,6.7,0,105.8,81.4,9.8,859.0,48.1,8.8,86.88,12.39,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,9,0,1.5,0,92.9,102.0,7.4,684.0,43.6,11.7,84.7,25.74,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,10,0,0.7,0,52.6,93.3,7.1,951.0,46.0,13.1,81.85,24.4,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,11,0,2.0,0,89.3,102.5,5.5,778.0,39.7,10.3,74.64,18.67,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,12,0,5.5,0,82.0,98.2,5.5,554.0,47.6,12.2,82.04,26.14,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,13,0,1.7,0,131.5,60.6,4.8,820.0,45.7,12.1,77.87,19.7,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,14,0,1.7,0,65.9,87.9,7.2,707.0,45.9,10.3,88.58,24.25,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,15,0,0.0,0,71.2,62.8,10.0,649.0,43.2,8.9,79.77,15.2,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,16,0,0.7,0,122.2,99.7,7.9,794.0,42.6,11.2,82.99,13.63,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,17,0,2.5,0,127.1,101.5,6.8,863.0,40.8,10.9,102.34,22.39,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,18,0,1.3,0,85.1,88.4,11.2,784.0,55.8,10.3,82.77,18.18,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,19,0,1.9,0,87.4,59.4,7.0,698.0,46.3,12.8,87.83,14.77,686.74,3.58,Medium,Manufacturing,58.45,West
124,96801,20,0,0.3,0,112.3,93.9,8.1,906.0,49.9,11.3,85.59,23.57,686.74,3.58,Medium,Manufacturing,58.45,West
125,33101,1,0,0.3,0,111.8,114.5,8.5,773.0,44.0,12.4,84.29,24.8,435.3,13.47,Large,Finance,51.72,South
125,33101,2,0,0.0,0,91.1,82.0,8.8,881.0,37.7,10.6,82.03,18.77,435.3,13.47,Large,Finance,51.72,South
125,33101,3,0,2.4,0,119.6,90.0,8.9,853.0,35.0,11.5,102.33,25.47,435.3,13.47,Large,Finance,51.72,South
125,33101,4,0,2.5,0,105.6,90.4,8.5,1023.0,29.6,9.8,94.11,17.88,435.3,13.47,Large,Finance,51.72,South
125,33101,5,0,2.8,0,86.0,105.7,6.2,926.0,37.9,11.0,93.78,22.45,435.3,13.47,Large,Finance,51.72,South
125,33101,6,0,1.9,0,82.7,104.3,6.7,915.0,37.0,11.9,93.4,23.25,435.3,13.47,Large,Finance,51.72,South
125,33101,7,0,9.7,0,67.1,95.1,8.0,882.0,33.0,8.1,97.69,17.54,435.3,13.47,Large,Finance,51.72,South
125,33101,8,0,0.2,0,105.8,98.5,8.3,1006.0,41.3,9.2,94.57,23.53,435.3,13.47,Large,Finance,51.72,South
125,33101,9,0,0.0,0,92.9,103.8,7.7,844.0,50.4,10.5,85.03,20.46,435.3,13.47,Large,Finance,51.72,South
125,33101,10,0,4.5,0,52.6,89.5,8.0,983.0,33.4,11.8,76.92,18.49,435.3,13.47,Large,Finance,51.72,South
125,33101,11,0,0.0,0,89.3,84.2,11.7,1022.0,46.8,8.2,80.59,20.69,435.3,13.47,Large,Finance,51.72,South
125,33101,12,0,3.8,0,82.0,88.0,7.9,805.0,49.3,9.6,91.37,21.22,435.3,13.47,Large,Finance,51.72,South
125,33101,13,0,5.6,0,131.5,85.7,11.4,790.0,46.9,7.8,92.29,25.95,435.3,13.47,Large,Finance,51.72,South
125,33101,14,0,3.7,0,65.9,106.3,7.0,844.0,47.8,11.1,98.47,22.04,435.3,13.47,Large,Finance,51.72,South
125,33101,15,0,1.2,0,71.2,111.5,9.6,901.0,34.0,11.8,93.19,19.36,435.3,13.47,Large,Finance,51.72,South
125,33101,16,0,6.0,0,122.2,103.7,9.6,1006.0,44.4,10.8,93.07,27.12,435.3,13.47,Large,Finance,51.72,South
125,33101,17,0,0.5,0,127.1,111.2,8.9,963.0,47.2,9.9,94.73,22.16,435.3,13.47,Large,Finance,51.72,South
125,33101,18,0,0.6,0,85.1,118.9,10.5,874.0,46.5,9.1,89.11,19.41,435.3,13.47,Large,Finance,51.72,South
125,33101,19,0,4.0,0,87.4,92.8,10.6,977.0,39.2,13.1,87.03,16.22,435.3,13.47,Large,Finance,51.72,South
125,33101,20,0,4.4,0,112.3,67.8,12.1,928.0,33.9,8.9,78.92,20.62,435.3,13.47,Large,Finance,51.72,South
126,96801,1,1,0.0,0,111.8,97.5,10.1,215.0,45.5,3.2,80.37,17.74,124.75,9.87,Small,Technology,54.95,West
126,96801,2,1,1.7,0,91.1,80.5,11.1,185.0,40.8,1.6,73.89,18.88,124.75,9.87,Small,Technology,54.95,West
126,96801,3,1,3.1,0,119.6,88.4,9.6,282.0,38.4,3.1,71.12,19.15,124.75,9.87,Small,Technology,54.95,West
126,96801,4,1,2.2,0,105.6,114.0,11.5,270.0,39.5,3.5,71.13,13.96,124.75,9.87,Small,Technology,54.95,West
126,96801,5,1,1.3,0,86.0,92.9,9.1,251.0,42.6,2.2,81.23,15.81,124.75,9.87,Small,Technology,54.95,West
126,96801,6,1,12.8,0,82.7,89.5,11.9,275.0,34.3,0.7,76.05,22.11,124.75,9.87,Small,Technology,54.95,West
126,96801,7,1,0.0,0,67.1,77.2,11.1,310.0,45.2,0.8,57.43,18.51,124.75,9.87,Small,Technology,54.95,West
126,96801,8,1,7.6,0,105.8,84.8,8.5,219.0,44.9,1.9,87.62,23.29,124.75,9.87,Small,Technology,54.95,West
126,96801,9,1,2.2,0,92.9,60.7,9.4,208.0,39.2,2.5,73.38,13.78,124.75,9.87,Small,Technology,54.95,West
126,96801,10,1,4.2,0,52.6,90.2,11.5,337.0,39.1,4.1,73.24,23.33,124.75,9.87,Small,Technology,54.95,West
126,96801,11,1,0.3,0,89.3,111.6,8.9,517.0,38.2,3.8,74.4,22.27,124.75,9.87,Small,Technology,54.95,West
126,96801,12,1,1.6,0,82.0,73.6,5.2,513.0,43.3,0.0,78.65,22.71,124.75,9.87,Small,Technology,54.95,West
126,96801,13,1,0.5,0,131.5,79.4,10.7,383.0,43.5,4.4,87.1,20.97,124.75,9.87,Small,Technology,54.95,West
126,96801,14,1,0.0,0,65.9,86.6,11.8,268.0,46.1,3.5,80.91,20.08,124.75,9.87,Small,Technology,54.95,West
126,96801,15,1,3.1,0,71.2,123.5,7.8,311.0,52.1,0.5,86.32,24.96,124.75,9.87,Small,Technology,54.95,West
126,96801,16,1,0.0,0,122.2,100.7,10.2,256.0,41.3,4.2,76.2,18.95,124.75,9.87,Small,Technology,54.95,West
126,96801,17,1,0.9,0,127.1,84.9,8.6,215.0,43.6,2.9,86.63,22.32,124.75,9.87,Small,Technology,54.95,West
126,96801,18,1,0.9,0,85.1,74.8,11.3,251.0,42.5,2.6,81.05,21.74,124.75,9.87,Small,Technology,54.95,West
126,96801,19,1,1.4,0,87.4,78.0,9.5,347.0,40.9,0.2,85.76,18.66,124.75,9.87,Small,Technology,54.95,West
126,96801,20,1,1.8,0,112.3,97.4,10.8,15.0,44.9,4.2,84.25,14.94,124.75,9.87,Small,Technology,54.95,West
127,02108,1,1,13.9,1,111.8,50.1,8.9,1400.0,49.3,13.6,101.99,26.23,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,2,1,1.6,1,91.1,46.5,13.5,1344.0,52.6,14.3,116.68,23.07,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,3,1,1.8,1,119.6,80.8,10.5,1402.0,32.3,13.3,95.82,21.08,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,4,1,0.3,1,105.6,83.6,10.1,1342.0,46.8,14.2,107.49,23.48,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,5,1,4.3,1,86.0,72.2,10.1,1308.0,45.6,14.3,99.62,19.57,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,6,1,1.3,1,82.7,47.1,10.7,1322.0,56.0,15.5,88.84,21.27,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,7,1,2.2,1,67.1,66.5,10.7,1287.0,56.4,12.8,99.67,14.37,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,8,1,4.3,1,105.8,87.8,9.0,1271.0,49.3,13.5,102.5,21.44,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,9,1,11.1,1,92.9,60.0,16.5,1446.0,51.2,11.9,112.69,25.34,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,10,1,0.0,1,52.6,48.9,11.8,1309.0,44.4,15.1,88.14,19.21,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,11,1,0.6,1,89.3,77.7,7.6,1272.0,38.4,13.0,105.82,26.12,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,12,1,0.5,1,82.0,78.0,10.7,1458.0,46.3,9.0,107.4,22.71,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,13,1,1.2,1,131.5,75.0,8.2,1330.0,49.7,14.0,97.37,25.86,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,14,1,0.2,1,65.9,60.6,10.8,1352.0,45.4,15.3,103.55,23.85,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,15,1,2.3,1,71.2,81.0,11.6,1141.0,52.4,13.6,107.98,22.94,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,16,1,0.0,1,122.2,35.8,9.2,1374.0,53.5,13.9,92.77,19.98,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,17,1,7.1,1,127.1,50.3,15.3,1510.0,57.7,14.0,106.21,25.01,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,18,1,4.6,1,85.1,60.2,8.9,1294.0,43.1,15.3,99.33,23.41,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,19,1,5.0,1,87.4,89.2,11.5,1361.0,41.9,15.0,115.58,19.46,244.4,2.99,Enterprise,Technology,61.66,Northeast
127,02108,20,1,10.1,1,112.3,59.5,12.3,1330.0,46.7,13.1,101.35,24.93,244.4,2.99,Enterprise,Technology,61.66,Northeast
128,70116,1,0,1.2,0,111.8,80.4,4.8,1258.0,30.1,15.5,84.59,23.08,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,2,0,1.5,0,91.1,95.7,6.9,1527.0,25.9,17.2,99.63,21.89,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,3,0,6.0,0,119.6,95.2,7.5,1333.0,37.5,13.7,94.55,23.38,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,4,0,5.3,0,105.6,87.7,8.4,1289.0,22.0,13.6,100.08,21.97,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,5,0,0.8,0,86.0,100.8,6.9,1450.0,24.7,14.6,91.31,16.86,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,6,0,0.0,0,82.7,94.5,6.9,1389.0,29.9,13.9,86.27,21.25,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,7,0,6.4,0,67.1,66.7,8.1,1376.0,35.3,16.5,89.3,23.55,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,8,0,0.0,0,105.8,101.9,6.4,1392.0,27.8,15.4,102.73,19.41,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,9,0,2.2,0,92.9,112.8,6.3,1524.0,30.6,14.6,84.09,20.47,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,10,0,1.7,0,52.6,109.5,5.6,1319.0,35.0,16.8,96.27,27.09,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,11,0,3.2,0,89.3,107.8,8.3,1536.0,38.9,13.1,101.54,22.98,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,12,0,1.3,0,82.0,73.4,3.8,1351.0,25.4,14.2,97.1,19.91,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,13,0,1.9,0,131.5,84.0,7.5,1438.0,25.6,13.6,83.26,21.52,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,14,0,2.1,0,65.9,99.3,6.6,1420.0,34.4,14.0,88.17,20.4,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,15,0,1.3,0,71.2,130.9,6.1,1416.0,35.0,16.9,87.29,24.49,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,16,0,1.4,0,122.2,137.5,7.6,1265.0,31.7,16.8,94.84,21.2,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,17,0,3.8,0,127.1,94.8,6.5,1293.0,41.4,12.9,96.27,22.99,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,18,0,1.7,0,85.1,81.2,4.9,1440.0,28.8,11.6,94.8,18.76,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,19,0,3.5,0,87.4,97.0,6.4,1393.0,27.0,13.5,91.89,17.59,375.04,13.41,Enterprise,Manufacturing,37.86,South
128,70116,20,0,3.8,0,112.3,95.4,4.0,1332.0,33.2,14.1,97.51,23.42,375.04,13.41,Enterprise,Manufacturing,37.86,South
129,08608,1,0,17.6,0,111.8,87.3,4.9,572.0,46.6,8.0,85.9,18.71,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,2,0,0.0,0,91.1,61.0,7.0,577.0,42.0,8.6,82.94,15.61,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,3,0,1.8,0,119.6,46.5,10.8,770.0,47.6,5.9,76.29,17.79,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,4,0,1.5,0,105.6,90.6,10.1,705.0,48.8,5.4,75.05,19.19,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,5,0,0.0,0,86.0,74.6,9.8,663.0,50.4,4.4,89.88,16.08,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,6,0,1.4,0,82.7,79.3,8.9,480.0,42.4,7.6,84.26,16.79,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,7,0,2.7,0,67.1,47.3,9.4,520.0,48.3,7.0,90.32,21.57,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,8,0,0.7,0,105.8,75.4,12.4,682.0,47.6,5.9,75.97,21.16,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,9,0,0.3,0,92.9,70.0,11.0,623.0,42.5,10.4,95.11,22.92,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,10,0,6.5,0,52.6,66.0,9.6,566.0,41.1,11.1,73.89,19.76,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,11,0,2.4,0,89.3,77.7,8.0,600.0,48.6,7.9,83.6,19.83,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,12,0,0.0,0,82.0,100.2,9.2,629.0,44.8,5.7,88.19,20.1,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,13,0,3.5,0,131.5,49.7,11.3,698.0,47.5,7.9,91.55,16.97,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,14,0,9.4,0,65.9,77.2,6.8,499.0,52.8,7.5,92.33,21.16,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,15,0,0.2,0,71.2,77.6,7.8,606.0,59.8,8.5,89.77,28.93,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,16,0,2.7,0,122.2,71.8,6.8,563.0,37.7,8.3,73.28,21.5,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,17,0,1.6,0,127.1,71.9,8.1,747.0,53.9,7.1,76.66,21.97,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,18,0,0.2,0,85.1,46.7,9.2,730.0,45.9,7.8,78.63,21.6,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,19,0,5.5,0,87.4,66.1,6.1,462.0,52.5,5.5,87.61,22.85,416.34,7.31,Medium,Healthcare,63.17,Northeast
129,08608,20,0,0.8,0,112.3,67.5,10.2,527.0,43.4,6.8,92.36,25.92,416.34,7.31,Medium,Healthcare,63.17,Northeast
130,04102,1,0,1.5,0,111.8,59.3,8.6,452.0,28.9,7.3,82.91,24.13,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,2,0,0.3,0,91.1,72.5,5.3,590.0,30.7,6.9,72.76,21.6,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,3,0,8.1,0,119.6,74.3,6.7,509.0,35.6,8.1,79.54,19.8,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,4,0,2.6,0,105.6,81.6,8.3,780.0,28.9,10.0,83.79,19.87,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,5,0,0.0,0,86.0,71.3,9.6,542.0,28.1,7.6,79.23,18.34,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,6,0,0.4,0,82.7,78.6,5.0,436.0,36.8,8.8,86.67,23.02,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,7,0,3.7,0,67.1,75.5,6.1,671.0,24.9,5.8,70.8,22.37,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,8,0,0.0,0,105.8,51.8,7.7,578.0,30.1,8.9,75.64,17.18,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,9,0,6.6,0,92.9,81.1,6.5,617.0,29.5,6.9,63.57,19.88,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,10,0,3.7,0,52.6,35.5,7.5,795.0,22.0,7.3,72.38,23.67,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,11,0,5.7,0,89.3,56.8,7.2,850.0,24.5,7.4,82.46,18.06,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,12,0,10.1,0,82.0,62.9,3.7,567.0,30.9,6.2,82.67,21.61,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,13,0,0.0,0,131.5,61.5,7.2,690.0,24.9,7.6,71.67,20.78,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,14,0,3.1,0,65.9,64.4,7.4,578.0,29.9,8.1,94.74,20.36,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,15,0,1.4,0,71.2,60.3,4.4,574.0,31.0,8.5,76.36,18.28,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,16,0,0.8,0,122.2,56.2,5.4,490.0,34.4,10.1,59.2,17.97,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,17,0,2.4,0,127.1,73.1,5.3,722.0,29.7,8.9,70.37,14.3,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,18,0,2.8,0,85.1,55.6,8.6,407.0,25.3,6.5,72.03,19.43,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,19,0,2.7,0,87.4,79.6,8.0,602.0,38.2,9.5,74.39,18.52,438.74,7.4,Medium,Other,29.4,Northeast
130,04102,20,0,1.1,0,112.3,75.4,4.5,540.0,16.8,6.8,81.62,19.34,438.74,7.4,Medium,Other,29.4,Northeast
131,02901,1,1,1.5,0,111.8,74.2,5.7,655.0,47.4,8.5,89.74,24.56,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,2,1,3.6,0,91.1,59.3,7.1,846.0,44.5,8.3,76.97,18.96,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,3,1,3.8,0,119.6,70.2,6.7,624.0,48.9,9.1,88.44,21.94,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,4,1,0.1,0,105.6,74.1,9.9,627.0,47.8,8.9,88.24,20.74,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,5,1,4.5,0,86.0,48.0,7.8,724.0,44.4,9.7,83.33,18.36,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,6,1,0.0,0,82.7,65.9,8.8,729.0,36.0,9.8,73.15,18.41,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,7,1,0.7,0,67.1,76.3,7.9,721.0,52.2,8.7,77.09,20.63,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,8,1,11.9,0,105.8,79.8,9.6,494.0,44.9,7.7,84.71,20.1,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,9,1,2.0,0,92.9,60.6,8.1,636.0,46.5,8.4,85.31,23.18,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,10,1,3.2,0,52.6,69.9,3.6,704.0,38.4,7.9,84.59,24.15,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,11,1,10.9,0,89.3,56.2,5.1,685.0,44.2,6.3,93.5,24.21,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,12,1,0.0,0,82.0,55.1,6.5,632.0,46.4,7.6,85.88,28.24,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,13,1,0.3,0,131.5,60.2,9.1,752.0,45.0,10.8,90.63,16.15,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,14,1,1.9,0,65.9,61.4,10.5,749.0,35.0,10.1,95.68,21.71,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,15,1,1.6,0,71.2,90.9,3.8,697.0,48.4,7.9,91.98,22.55,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,16,1,0.5,0,122.2,57.9,9.2,589.0,35.3,8.2,82.28,17.48,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,17,1,1.9,0,127.1,81.5,7.8,546.0,45.4,9.6,106.02,28.25,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,18,1,0.2,0,85.1,82.9,8.3,538.0,44.4,10.9,96.45,19.73,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,19,1,1.7,0,87.4,77.4,4.3,483.0,43.7,8.3,71.56,20.95,505.79,14.07,Medium,Healthcare,54.93,Northeast
131,02901,20,1,5.5,0,112.3,66.7,7.9,710.0,45.2,5.6,82.93,19.96,505.79,14.07,Medium,Healthcare,54.93,Northeast
132,03103,1,0,0.4,0,111.8,92.0,8.9,816.0,40.5,12.2,77.66,21.87,453.24,1.36,Large,Other,52.68,Northeast
132,03103,2,0,7.2,0,91.1,88.2,8.0,1052.0,39.0,14.3,90.99,24.36,453.24,1.36,Large,Other,52.68,Northeast
132,03103,3,0,1.0,0,119.6,77.5,8.7,834.0,36.8,10.2,91.33,15.47,453.24,1.36,Large,Other,52.68,Northeast
132,03103,4,0,1.0,0,105.6,89.6,5.2,1052.0,36.0,9.2,80.87,25.33,453.24,1.36,Large,Other,52.68,Northeast
