customer_id,engagement_score,treated,revenue_post,company_size,region
1438,74.48,1,72.65,Enterprise,West
1439,20.5,0,43.01,Enterprise,Northeast
1440,33.43,0,38.17,Small,Midwest
1441,60.79,1,67.36,Small,Midwest
1442,69.41,1,66.61,Medium,West
1443,48.42,0,50.95,Medium,Midwest
1444,55.32,1,53.85,Medium,West
1445,36.38,0,59.35,Medium,Northeast
1446,77.26,1,71.99,Large,Midwest
1447,58.65,1,64.55,Large,South
1448,27.89,0,38.68,Enterprise,West
1449,64.19,1,58.45,Large,South
1450,27.67,0,47.91,Small,Midwest
1451,44.2,0,45.35,Small,West
1452,49.47,0,61.25,Large,Northeast
1453,63.34,1,74.68,Large,South
1454,79.78,1,70.01,Large,South
1455,42.29,0,48.84,Medium,Northeast
1456,60.54,1,51.56,Large,Midwest
1457,60.34,1,55.46,Enterprise,South
1458,31.05,0,48.69,Medium,Northeast
1459,58.57,1,69.56,Small,Northeast
1460,72.77,1,66.47,Enterprise,Northeast
1461,53.34,1,57.52,Enterprise,South
1462,48.79,0,46.49,Small,Midwest
1463,58.85,1,57.78,Medium,Northeast
1464,68.41,1,74.85,Large,West
1465,33.52,0,48.31,Small,Northeast
1466,29.79,0,35.92,Small,South
1467,59.07,1,66.37,Small,South
1468,22.08,0,52.89,Medium,Northeast
1469,69.52,1,66.79,Small,West
1470,38.12,0,45.73,Small,Midwest
1471,26.66,0,46.24,Small,South
1472,65.88,1,71.97,Large,West
1473,33.37,0,50.79,Large,Midwest
1474,44.09,0,50.46,Large,West
1475,44.83,0,50.31,Small,South
1476,69.21,1,59.99,Enterprise,Northeast
1477,35.87,0,41.78,Enterprise,South
1478,57.99,1,64.8,Small,South
1479,79.92,1,71.29,Enterprise,West
1480,55.96,1,63.21,Medium,Northeast
1481,28.46,0,43.04,Small,Northeast
1482,37.0,0,48.81,Medium,Midwest
1483,52.11,1,60.15,Medium,Midwest
1484,39.34,0,53.4,Enterprise,South
1485,50.99,1,63.74,Medium,South
1486,52.59,1,60.21,Large,South
1487,64.13,1,65.04,Large,Northeast
1488,57.38,1,62.51,Small,West
1489,61.88,1,61.02,Large,South
1490,33.1,0,51.98,Medium,West
1491,45.39,0,49.89,Small,South
1492,69.51,1,67.95,Medium,West
1493,65.13,1,67.45,Enterprise,West
1494,30.92,0,47.01,Large,Midwest
1495,23.84,0,43.26,Large,West
1496,59.19,1,62.91,Small,Northeast
1497,46.64,0,61.55,Large,Northeast
1498,44.63,0,52.69,Large,Midwest
1499,21.5,0,39.49,Enterprise,Northeast
1500,42.9,0,60.44,Large,Midwest
1501,30.72,0,41.47,Small,Northeast
1502,22.06,0,50.0,Enterprise,Northeast
1503,43.93,0,41.99,Large,South
1504,69.49,1,66.74,Small,West
1505,73.48,1,62.39,Large,Midwest
1506,34.29,0,40.33,Medium,West
1507,36.5,0,50.51,Large,West
1508,25.91,0,44.38,Small,West
1509,74.56,1,68.24,Large,Northeast
1510,23.91,0,50.12,Small,West
1511,76.24,1,77.79,Large,South
1512,58.49,1,62.99,Small,Midwest
1513,67.19,1,58.55,Small,West
1514,33.2,0,51.39,Small,West
1515,56.45,1,59.81,Medium,South
1516,26.53,0,44.72,Large,South
1517,59.52,1,67.75,Medium,South
1518,56.02,1,60.0,Medium,Northeast
1519,69.43,1,75.11,Enterprise,Midwest
1520,58.69,1,61.45,Medium,Midwest
1521,78.29,1,75.84,Medium,South
1522,49.42,0,58.49,Medium,Northeast
1523,53.11,1,65.12,Enterprise,Midwest
1524,24.55,0,51.0,Small,Northeast
1525,26.49,0,39.14,Small,South
1526,30.41,0,39.54,Medium,West
1527,27.1,0,41.94,Large,Northeast
1528,28.24,0,59.34,Small,West
1529,35.63,0,54.57,Enterprise,Midwest
1530,36.71,0,45.6,Small,South
1531,61.73,1,63.13,Large,Northeast
1532,49.19,0,54.52,Small,Northeast
1533,75.62,1,73.18,Enterprise,West
1534,40.58,0,53.49,Medium,Northeast
1535,23.8,0,45.32,Small,Midwest
1536,70.65,1,75.31,Small,West
1537,70.56,1,79.29,Medium,South
1538,41.8,0,50.23,Medium,South
1539,24.22,0,41.04,Small,South
1540,72.85,1,68.6,Medium,West
1541,76.01,1,70.62,Medium,West
1542,79.83,1,75.76,Medium,West
1543,43.46,0,54.91,Small,Northeast
1544,27.63,0,52.44,Medium,Midwest
1545,42.67,0,47.79,Enterprise,Midwest
1546,55.13,1,63.36,Medium,West
1547,22.6,0,37.09,Large,Midwest
1548,36.45,0,50.25,Small,South
1549,76.52,1,85.62,Small,South
1550,22.65,0,40.64,Enterprise,West
1551,29.06,0,56.79,Large,Midwest
1552,54.86,1,57.25,Large,Northeast
1553,77.46,1,70.43,Medium,West
1554,76.42,1,70.5,Large,Midwest
1555,35.45,0,48.6,Enterprise,Northeast
1556,56.83,1,61.64,Small,South
1557,77.9,1,76.77,Small,South
1558,57.78,1,49.15,Enterprise,Midwest
1559,33.29,0,41.75,Small,Midwest
1560,61.62,1,74.28,Medium,West
1561,50.67,1,52.3,Small,Northeast
1562,49.63,0,53.03,Medium,South
1563,49.3,0,57.71,Medium,Northeast
1564,26.75,0,43.15,Small,Northeast
1565,67.37,1,63.43,Small,West
1566,40.82,0,52.63,Medium,West
1567,31.09,0,49.72,Medium,West
1568,46.45,0,50.24,Large,Midwest
1569,58.58,1,65.33,Large,South
1570,53.21,1,64.91,Small,South
1571,69.15,1,73.98,Medium,Midwest
1572,70.6,1,71.15,Large,Midwest
1573,57.24,1,71.16,Medium,Northeast
1574,53.1,1,60.79,Enterprise,West
1575,54.0,1,56.09,Enterprise,West
1576,43.59,0,50.7,Medium,West
1577,48.16,0,60.14,Small,Northeast
1578,51.6,1,55.33,Small,South
1579,68.05,1,56.82,Small,Midwest
1580,64.75,1,68.67,Large,South
1581,31.73,0,43.65,Small,South
1582,78.67,1,84.58,Enterprise,Midwest
1583,77.92,1,74.29,Large,Northeast
1584,36.75,0,54.56,Enterprise,Northeast
1585,79.93,1,71.51,Medium,Northeast
1586,51.51,1,62.72,Small,South
1587,33.6,0,48.66,Small,South
1588,63.23,1,72.51,Large,West
1589,22.88,0,42.4,Small,Northeast
1590,61.26,1,62.01,Enterprise,South
1591,70.1,1,74.24,Small,Northeast
1592,41.03,0,46.95,Large,South
1593,40.08,0,45.95,Medium,Northeast
1594,36.35,0,47.95,Large,South
1595,44.45,0,50.59,Large,West
1596,54.41,1,61.29,Small,West
1597,65.72,1,63.52,Enterprise,South
1598,73.2,1,76.2,Medium,South
1599,52.91,1,65.98,Medium,West
1600,48.5,0,58.4,Enterprise,Midwest
1601,42.48,0,54.9,Large,South
1602,55.72,1,52.62,Small,West
1603,28.69,0,44.93,Small,South
1604,48.02,0,58.3,Enterprise,West
1605,50.53,1,65.97,Medium,West
1606,57.76,1,61.86,Medium,West
1607,24.11,0,48.57,Small,Northeast
1608,45.78,0,54.43,Medium,South
1609,65.71,1,53.94,Small,South
1610,67.04,1,67.03,Small,Midwest
1611,52.59,1,56.1,Medium,South
1612,72.31,1,67.1,Small,Northeast
1613,65.29,1,71.9,Medium,South
1614,67.84,1,69.41,Large,South
1615,67.58,1,65.2,Large,West
1616,63.72,1,62.47,Small,West
1617,71.37,1,71.88,Small,South
1618,25.81,0,41.98,Large,Northeast
1619,50.23,1,62.6,Medium,Midwest
1620,69.53,1,64.63,Small,South
1621,26.56,0,41.38,Large,South
1622,29.31,0,39.06,Medium,South
1623,44.1,0,49.28,Small,South
1624,53.84,1,71.81,Large,Northeast
1625,63.43,1,62.03,Medium,Midwest
1626,53.65,1,58.46,Medium,West
1627,33.0,0,42.38,Enterprise,West
1628,70.87,1,68.52,Small,Midwest
1629,35.9,0,47.59,Medium,South
1630,71.48,1,75.83,Small,West
1631,49.7,0,52.82,Enterprise,Midwest
1632,22.43,0,41.79,Medium,South
1633,48.77,0,45.02,Enterprise,South
1634,59.24,1,59.3,Medium,West
1635,72.8,1,75.83,Large,West
1636,54.93,1,57.18,Large,Midwest
1637,79.49,1,77.58,Small,South
1638,42.84,0,46.79,Large,South
1639,34.74,0,46.51,Small,Midwest
1640,46.6,0,61.88,Small,Northeast
1641,59.51,1,67.48,Medium,South
1642,25.7,0,33.09,Large,Northeast
1643,25.4,0,58.81,Small,West
1644,57.46,1,57.54,Large,South
1645,43.03,0,60.85,Large,South
1646,66.99,1,65.27,Medium,West
1647,35.82,0,41.77,Small,South
1648,46.01,0,50.75,Medium,South
1649,50.9,1,56.18,Small,South
1650,76.54,1,69.53,Small,West
1651,20.44,0,40.52,Small,South
1652,33.02,0,48.9,Small,South
1653,25.52,0,49.86,Large,South
1654,79.48,1,74.81,Medium,Midwest
1655,27.93,0,44.35,Enterprise,South
1656,69.39,1,65.08,Large,South
1657,51.2,1,58.2,Enterprise,Midwest
1658,66.95,1,64.95,Large,Midwest
1659,38.1,0,42.19,Small,Midwest
1660,48.53,0,67.02,Small,South
1661,78.67,1,74.55,Small,West
1662,25.71,0,44.13,Large,Midwest
1663,57.24,1,68.71,Large,West
1664,77.5,1,59.84,Small,South
1665,27.6,0,54.99,Large,South
1666,70.4,1,64.91,Small,South
1667,36.57,0,43.87,Large,Midwest
1668,32.04,0,43.31,Medium,South
1669,29.99,0,49.92,Small,West
1670,64.14,1,76.79,Medium,South
1671,22.15,0,49.27,Enterprise,Midwest
1672,45.23,0,50.21,Large,South
1673,61.82,1,55.92,Medium,South
1674,28.38,0,42.12,Medium,South
1675,33.44,0,43.52,Medium,South
1676,29.15,0,36.35,Small,Midwest
1677,21.57,0,43.7,Large,Northeast
1678,47.39,0,53.72,Small,Northeast
1679,49.81,0,57.41,Medium,South
1680,76.74,1,76.03,Small,South
1681,63.68,1,69.27,Large,Northeast
1682,78.21,1,72.78,Small,West
1683,65.41,1,74.91,Medium,Northeast
1684,78.73,1,70.91,Medium,Midwest
1685,34.89,0,44.25,Large,South
1686,30.06,0,43.87,Enterprise,Northeast
1687,43.48,0,54.43,Small,South
1688,49.51,0,58.16,Small,Northeast
1689,69.48,1,67.04,Large,Northeast
1690,52.49,1,58.65,Small,South
1691,77.15,1,79.1,Small,West
1692,37.31,0,42.12,Small,South
1693,54.73,1,75.1,Small,Midwest
1694,59.1,1,62.05,Medium,Northeast
1695,29.35,0,43.65,Medium,West
1696,67.13,1,69.41,Medium,South
1697,58.36,1,65.84,Small,Northeast
1698,31.51,0,42.48,Small,South
1699,44.81,0,54.1,Enterprise,West
1700,58.45,1,58.55,Medium,Midwest
1701,64.0,1,63.01,Enterprise,Northeast
1702,45.04,0,44.5,Enterprise,Northeast
1703,63.35,1,66.38,Medium,West
1704,35.64,0,46.94,Enterprise,West
1705,38.3,0,39.08,Small,Northeast
1706,20.71,0,36.95,Medium,South
1707,49.25,0,54.48,Large,Northeast
1708,31.3,0,49.95,Small,Northeast
1709,56.12,1,55.65,Medium,Northeast
1710,77.94,1,71.46,Enterprise,South
1711,79.98,1,68.49,Enterprise,Northeast
1712,42.46,0,54.86,Medium,Midwest
1713,64.02,1,62.67,Large,South
1714,77.64,1,75.42,Large,South
1715,51.41,1,57.91,Medium,West
1716,40.04,0,41.5,Medium,South
1717,29.35,0,44.32,Large,Northeast
1718,30.56,0,39.36,Medium,South
1719,71.25,1,75.22,Large,South
1720,35.54,0,56.86,Small,South
1721,36.24,0,51.31,Large,South
1722,64.8,1,63.2,Medium,South
1723,70.21,1,69.22,Small,South
1724,32.51,0,47.7,Large,West
1725,61.32,1,70.08,Medium,South
1726,46.8,0,52.46,Large,South
1727,36.6,0,50.34,Small,West
1728,51.21,1,51.21,Small,South
1729,66.65,1,68.53,Enterprise,Northeast
1730,25.97,0,38.68,Medium,South
1731,24.27,0,42.35,Small,South
1732,74.7,1,66.16,Medium,West
1733,77.8,1,74.96,Medium,West
1734,51.71,1,63.05,Enterprise,West
1735,28.62,0,43.14,Small,South
1736,24.71,0,38.03,Medium,South
1737,29.36,0,47.55,Medium,South
1738,36.96,0,56.27,Small,South
1739,61.03,1,74.12,Large,West
1740,26.61,0,45.29,Small,Northeast
1741,28.22,0,45.5,Small,South
1742,62.78,1,58.81,Medium,South
1743,35.44,0,54.29,Medium,West
1744,32.96,0,34.87,Enterprise,Midwest
1745,54.96,1,67.44,Large,Northeast
1746,24.73,0,42.5,Small,Midwest
1747,57.75,1,50.71,Small,South
1748,21.15,0,42.26,Medium,Midwest
1749,33.98,0,46.21,Small,Northeast
1750,47.03,0,51.27,Small,South
1751,57.86,1,61.58,Enterprise,South
1752,32.23,0,46.02,Large,Northeast
1753,72.75,1,70.27,Medium,Midwest
1754,75.14,1,64.19,Small,West
1755,48.84,0,56.44,Large,Northeast
1756,36.34,0,46.27,Medium,South
1757,26.63,0,51.25,Medium,South
1758,76.32,1,76.46,Medium,South
1759,28.01,0,48.87,Enterprise,Midwest
1760,37.92,0,58.27,Small,Midwest
1761,39.74,0,53.55,Large,South
1762,36.1,0,47.32,Enterprise,West
1763,20.12,0,27.27,Medium,South
1764,32.43,0,47.42,Enterprise,West
1765,64.91,1,75.11,Small,West
1766,32.32,0,50.64,Large,Northeast
1767,65.84,1,64.38,Medium,Northeast
1768,44.95,0,52.78,Medium,West
1769,24.86,0,39.65,Large,South
1770,69.62,1,70.34,Large,Midwest
1771,58.11,1,60.5,Medium,Northeast
1772,56.73,1,69.56,Medium,West
1773,29.01,0,45.11,Medium,South
1774,57.4,1,63.99,Enterprise,Midwest
1775,67.79,1,63.76,Large,Northeast
1776,79.78,1,71.8,Medium,Northeast
1777,60.25,1,58.35,Medium,West
1778,45.93,0,60.05,Enterprise,Midwest
1779,69.13,1,66.0,Large,West
1780,23.02,0,42.31,Large,Northeast
1781,45.16,0,44.83,Large,South
1782,63.93,1,59.81,Small,West
1783,41.57,0,49.53,Small,Midwest
1784,23.54,0,40.21,Medium,Midwest
1785,26.66,0,44.55,Medium,Northeast
1786,30.03,0,55.07,Large,Midwest
1787,69.88,1,58.85,Large,Midwest
1788,63.25,1,70.52,Enterprise,Northeast
1789,65.83,1,69.41,Small,South
1790,74.56,1,68.19,Large,Northeast
1791,38.16,0,46.91,Enterprise,West
1792,64.58,1,71.89,Small,West
1793,41.87,0,50.63,Small,Northeast
1794,67.14,1,65.96,Enterprise,West
1795,61.75,1,59.63,Small,South
1796,79.39,1,69.51,Large,West
1797,65.42,1,60.63,Medium,South
1798,20.35,0,44.6,Medium,Northeast
1799,61.99,1,61.07,Enterprise,West
1800,26.1,0,37.08,Medium,West
1801,52.77,1,61.26,Medium,South
1802,29.44,0,40.64,Small,South
1803,49.68,0,62.58,Small,West
1804,67.56,1,67.98,Medium,Northeast
1805,37.35,0,49.7,Large,West
1806,29.16,0,45.62,Small,West
1807,38.87,0,52.29,Medium,South
1808,30.42,0,48.76,Medium,Northeast
1809,31.01,0,45.65,Large,Northeast
1810,61.83,1,59.84,Small,West
1811,62.26,1,64.36,Enterprise,West
1812,51.75,1,60.17,Enterprise,South
1813,35.13,0,39.41,Small,West
1814,51.78,1,49.37,Medium,West
1815,76.91,1,66.39,Large,West
1816,43.02,0,41.76,Small,South
1817,45.41,0,50.27,Large,West
1818,49.66,0,50.96,Enterprise,Northeast
1819,30.7,0,45.8,Large,Northeast
1820,34.68,0,50.89,Small,Midwest
1821,61.46,1,66.18,Small,Northeast
1822,29.69,0,47.02,Medium,Northeast
1823,56.27,1,66.87,Small,Northeast
1824,43.15,0,49.95,Large,South
1825,38.38,0,36.15,Medium,South
1826,52.99,1,51.77,Large,West
1827,33.54,0,49.26,Large,South
1828,38.58,0,50.27,Small,South
1829,51.47,1,63.21,Large,West
1830,59.44,1,77.93,Large,West
1831,70.18,1,70.19,Medium,South
1832,69.48,1,68.26,Medium,Midwest
1833,49.86,0,56.66,Small,West
1834,24.45,0,36.28,Large,West
1835,31.28,0,49.42,Enterprise,South
1836,20.03,0,39.16,Large,Midwest
1837,31.14,0,53.98,Small,Midwest
1838,21.84,0,32.92,Medium,Northeast
1839,62.88,1,65.46,Enterprise,Midwest
1840,52.77,1,57.25,Large,Northeast
1841,22.14,0,35.74,Medium,South
1842,57.06,1,65.64,Large,Northeast
1843,68.85,1,66.84,Small,Northeast
1844,21.71,0,47.51,Enterprise,Northeast
1845,27.62,0,41.16,Medium,West
1846,48.27,0,52.17,Small,Northeast
1847,22.54,0,51.34,Small,Northeast
1848,21.28,0,33.88,Small,West
1849,54.95,1,57.55,Large,Midwest
1850,53.75,1,45.43,Large,Midwest
1851,68.4,1,65.97,Large,West
1852,24.67,0,45.79,Medium,Midwest
1853,73.83,1,72.96,Large,Midwest
1854,21.12,0,41.28,Large,South
1855,38.08,0,44.66,Large,Midwest
1856,22.92,0,40.51,Large,West
1857,34.66,0,45.34,Small,South
1858,68.91,1,68.43,Enterprise,Northeast
1859,27.51,0,44.63,Small,South
1860,32.11,0,44.3,Large,South
1861,56.68,1,62.46,Medium,Northeast
1862,21.3,0,40.16,Small,Midwest
1863,56.15,1,58.7,Small,West
1864,73.66,1,71.23,Enterprise,Northeast
1865,24.17,0,35.7,Medium,South
1866,20.35,0,41.08,Medium,South
1867,44.36,0,46.62,Enterprise,Midwest
1868,70.94,1,69.34,Medium,Northeast
1869,76.11,1,74.38,Large,West
1870,68.07,1,63.41,Enterprise,Northeast
1871,58.96,1,68.64,Large,West
1872,45.59,0,61.74,Small,Northeast
1873,67.34,1,64.42,Enterprise,West
1874,65.4,1,65.98,Large,South
1875,31.02,0,51.57,Medium,West
1876,62.95,1,56.48,Large,West
1877,67.55,1,67.94,Small,West
1878,74.05,1,69.52,Small,West
1879,63.78,1,70.39,Large,South
1880,63.94,1,64.75,Large,South
1881,74.1,1,73.31,Medium,West
1882,31.66,0,41.71,Large,West
1883,53.0,1,65.26,Enterprise,South
1884,73.61,1,65.2,Small,South
1885,57.9,1,67.3,Medium,Northeast
1886,75.88,1,72.32,Small,South
1887,23.03,0,29.74,Enterprise,South
1888,32.84,0,46.73,Small,West
1889,33.28,0,49.68,Medium,South
1890,24.71,0,36.21,Enterprise,South
1891,57.36,1,58.45,Large,Northeast
1892,44.09,0,52.49,Small,Northeast
1893,34.55,0,44.72,Enterprise,West
1894,63.66,1,67.48,Small,Northeast
1895,60.57,1,63.24,Medium,West
1896,22.35,0,34.58,Small,Northeast
1897,46.37,0,64.83,Large,West
1898,63.21,1,63.91,Small,Northeast
1899,26.2,0,43.72,Large,Midwest
1900,67.7,1,76.71,Medium,West
1901,56.96,1,66.8,Medium,Northeast
1902,63.09,1,68.28,Enterprise,Midwest
1903,35.02,0,52.8,Large,West
1904,64.86,1,69.19,Medium,Northeast
1905,30.42,0,47.97,Medium,South
1906,71.62,1,72.65,Medium,South
1907,32.36,0,45.34,Medium,West
1908,36.09,0,53.42,Enterprise,South
1909,60.25,1,67.5,Small,Midwest
1910,40.01,0,38.51,Medium,West
1911,38.54,0,53.53,Large,Midwest
1912,23.75,0,37.91,Enterprise,Northeast
1913,69.21,1,69.82,Small,Northeast
1914,47.56,0,45.42,Small,South
1915,43.58,0,48.88,Large,South
1916,34.73,0,45.54,Enterprise,South
1917,53.31,1,63.34,Large,South
1918,53.57,1,57.85,Medium,West
1919,20.14,0,29.24,Small,West
1920,25.14,0,40.12,Enterprise,Northeast
1921,56.78,1,60.48,Large,South
1922,37.04,0,51.68,Large,Midwest
1923,79.03,1,74.25,Enterprise,Northeast
1924,34.91,0,43.62,Enterprise,Northeast
1925,29.12,0,45.95,Small,West
1926,22.68,0,50.51,Small,West
1927,61.19,1,70.45,Small,West
1928,37.44,0,39.17,Enterprise,West
1929,36.44,0,60.59,Medium,Midwest
1930,26.63,0,49.23,Large,West
1931,23.15,0,49.5,Medium,South
1932,33.82,0,39.31,Medium,South
1933,43.8,0,49.83,Medium,Northeast
1934,59.72,1,66.8,Enterprise,Midwest
1935,26.07,0,37.43,Medium,Northeast
1936,41.97,0,53.62,Large,West
1937,79.54,1,81.94,Small,South
1938,60.87,1,62.77,Medium,West
1939,79.95,1,82.49,Small,South
1940,24.76,0,45.89,Small,South
1941,44.29,0,42.85,Large,South
1942,33.81,0,42.56,Small,South
1943,76.49,1,77.79,Medium,South
1944,74.32,1,66.0,Small,Northeast
1945,54.14,1,66.47,Enterprise,West
1946,38.43,0,52.27,Small,Northeast
1947,52.69,1,61.91,Large,West
1948,72.27,1,67.25,Enterprise,South
1949,54.43,1,62.72,Enterprise,South
1950,65.92,1,75.37,Large,West
1951,61.27,1,62.68,Large,Midwest
1952,25.85,0,45.98,Medium,South
1953,65.47,1,76.77,Large,South
1954,32.52,0,47.57,Enterprise,Northeast
1955,72.23,1,67.66,Medium,Midwest
1956,38.58,0,46.78,Large,Midwest
1957,53.86,1,50.51,Enterprise,West
1958,37.14,0,42.52,Small,South
1959,20.51,0,41.95,Medium,Northeast
1960,66.81,1,72.25,Small,Northeast
1961,62.89,1,63.32,Medium,West
1962,75.42,1,76.49,Large,West
1963,54.35,1,65.65,Medium,South
1964,31.29,0,41.79,Small,South
1965,30.25,0,42.15,Large,West
1966,43.36,0,44.95,Small,South
1967,39.84,0,53.64,Medium,West
1968,44.48,0,52.26,Small,West
1969,33.5,0,51.19,Enterprise,Midwest
1970,79.32,1,73.36,Medium,Midwest
1971,25.14,0,37.87,Large,Northeast
1972,64.35,1,70.07,Medium,Northeast
1973,54.06,1,51.12,Medium,West
1974,53.34,1,58.98,Small,Northeast
1975,56.8,1,58.53,Medium,Northeast
1976,74.24,1,78.75,Enterprise,West
1977,60.51,1,73.0,Large,Northeast
1978,36.25,0,50.24,Small,Midwest
1979,36.15,0,45.18,Medium,Midwest
1980,69.69,1,77.45,Medium,Northeast
1981,48.68,0,50.85,Large,Northeast
1982,62.29,1,58.23,Large,South
1983,42.55,0,41.34,Medium,Northeast
1984,64.29,1,66.66,Enterprise,Northeast
1985,45.45,0,44.15,Large,West
1986,49.59,0,61.89,Medium,West
1987,75.71,1,68.95,Medium,Northeast
1988,49.69,0,48.41,Enterprise,Midwest
1989,33.49,0,52.32,Small,South
1990,51.89,1,64.32,Small,South
1991,20.51,0,48.57,Large,West
1992,36.74,0,39.87,Medium,Northeast
1993,56.25,1,52.57,Small,West
1994,24.26,0,49.93,Large,South
1995,47.32,0,39.63,Small,Midwest
1996,55.93,1,55.89,Large,West
1997,33.59,0,47.07,Medium,Midwest
1998,33.07,0,39.89,Large,West
1999,60.13,1,65.12,Large,Northeast
2000,78.45,1,67.48,Small,Midwest
