customer_id,zip_code,week,revenue,units_sold,prior_spend,tenure_years,company_size,industry,engagement_score,region,tv_30s_brand,tv_45s_product,tv_60s_testimonial,tv_15s_reminder,email_personalized,email_generic,email_promo,social_retargeting,social_brand_awareness,social_ugc,dm_catalog,dm_postcard,dm_letter,rep_product_demo,rep_followup_call
161,77005,8,75.9,17.65,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,9,84.28,18.55,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,10,57.16,16.33,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,11,71.02,28.89,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,12,72.14,14.2,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,13,75.83,18.61,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,14,66.18,19.02,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,15,80.03,19.85,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,16,73.37,17.7,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,17,70.51,14.62,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,18,87.38,27.8,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,19,67.29,16.27,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
161,77005,20,66.85,20.69,743.53,10.75,Small,Manufacturing,56.31,South,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
162,80201,1,66.29,20.05,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,2,77.83,18.88,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,3,85.29,19.19,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,4,74.43,15.28,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,5,54.88,19.77,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,6,69.46,21.81,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,7,71.59,18.26,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,8,76.06,17.51,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,9,61.49,14.76,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,10,66.81,17.92,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,11,93.65,19.06,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,12,83.91,20.79,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,13,78.36,20.56,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,14,93.51,22.4,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,15,84.31,17.59,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,16,83.76,17.79,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,17,80.02,19.24,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,18,83.05,23.06,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,19,80.01,20.77,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
162,80201,20,80.99,16.99,496.52,5.25,Medium,Technology,64.8,West,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
163,19104,1,65.14,19.07,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,2,55.48,7.28,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,3,69.25,20.64,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,4,69.52,21.97,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,5,60.4,16.0,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,6,45.95,15.92,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,7,56.69,14.45,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,8,49.41,12.84,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,9,49.52,18.92,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,10,69.21,16.08,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,11,76.48,19.49,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,12,78.43,21.2,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,13,71.74,19.34,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,14,60.91,13.35,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,15,68.32,17.91,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,16,87.48,22.74,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,17,59.93,16.94,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,18,63.74,17.53,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,19,56.19,19.47,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
163,19104,20,63.52,19.59,297.36,6.41,Small,Other,63.36,Northeast,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
164,60604,1,69.14,17.1,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,2,78.72,13.23,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,3,81.87,24.23,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,4,85.57,18.17,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,5,76.38,17.83,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,6,62.08,17.72,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,7,62.32,19.28,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,8,80.52,23.54,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,9,78.07,18.13,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,10,72.46,19.06,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,11,95.17,25.84,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,12,82.8,22.88,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,13,79.34,20.83,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,14,80.67,20.41,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,15,76.89,14.97,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,16,73.5,20.57,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,17,74.56,17.92,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,18,90.59,24.23,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,19,75.63,11.88,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
164,60604,20,77.04,19.85,561.91,14.09,Medium,Finance,67.31,Midwest,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
165,33109,1,73.85,15.32,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,2,54.35,13.8,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,3,64.33,23.98,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,4,69.36,20.27,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,5,77.28,17.93,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,6,69.28,19.07,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,7,73.33,18.41,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,8,76.83,22.53,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,9,66.21,20.22,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,10,71.59,26.58,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,11,88.35,21.76,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,12,76.63,16.09,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,13,85.4,15.12,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,14,94.17,15.12,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,15,72.95,21.75,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,16,80.9,20.26,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,17,75.68,18.7,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,18,86.65,17.9,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,19,79.08,19.51,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
165,33109,20,79.01,21.73,482.46,3.4,Medium,Healthcare,38.3,South,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1
166,96804,1,73.81,18.54,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,2,56.48,20.32,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,3,62.74,22.86,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,4,63.37,18.37,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,5,75.22,18.44,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,6,72.63,17.87,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,7,85.25,20.84,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,8,69.2,19.04,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,9,79.19,20.67,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,10,71.6,14.29,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,11,83.08,21.02,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,12,70.27,19.41,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,13,84.96,22.34,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,14,89.58,23.37,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,15,58.4,20.79,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,16,59.89,21.24,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,17,80.91,24.75,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,18,77.38,20.14,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,19,83.74,16.52,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
166,96804,20,74.16,18.21,629.08,5.91,Medium,Other,65.51,West,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
167,30305,1,67.41,16.38,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,2,72.11,20.81,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,3,82.74,19.07,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,4,67.9,9.69,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,5,82.56,15.83,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,6,74.69,19.84,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,7,78.77,16.81,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,8,75.44,23.94,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,9,72.7,16.1,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,10,59.11,21.56,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,11,81.23,19.03,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,12,104.97,25.37,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,13,93.91,26.19,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,14,72.26,23.28,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,15,98.11,20.43,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,16,90.76,23.79,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,17,79.08,22.23,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,18,79.66,27.34,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,19,86.04,22.03,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
167,30305,20,71.72,19.79,521.81,13.69,Medium,Healthcare,54.08,South,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
168,85001,1,87.58,17.83,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,2,73.64,16.7,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,3,68.58,14.34,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,4,86.05,16.53,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,5,63.55,16.03,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,6,78.22,21.13,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,7,70.72,16.72,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,8,82.14,22.57,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,9,87.77,21.97,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,10,64.56,15.12,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,11,107.35,28.19,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,12,96.62,21.07,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,13,89.31,24.98,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,14,88.85,26.55,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,15,96.66,19.02,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,16,83.05,19.15,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,17,96.31,20.6,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,18,97.36,25.84,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,19,102.27,22.86,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
168,85001,20,106.45,20.03,553.52,14.14,Enterprise,Other,37.47,West,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1
169,55401,1,70.1,20.5,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,2,76.39,15.06,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,3,57.47,14.47,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,4,68.22,18.86,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,5,68.94,11.95,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,6,76.17,19.85,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,7,68.82,19.37,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,8,59.37,18.68,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,9,65.0,17.99,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,10,68.34,17.89,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,11,58.21,16.44,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,12,82.09,18.19,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,13,69.85,20.88,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,14,86.05,19.56,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,15,59.28,19.13,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,16,62.6,18.4,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,17,73.94,17.44,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,18,66.92,20.49,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,19,77.84,19.47,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
169,55401,20,70.44,15.08,434.72,12.14,Small,Manufacturing,57.0,Midwest,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
170,37204,1,83.51,18.85,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,2,83.2,24.24,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,3,73.56,22.35,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,4,84.13,20.01,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,5,75.62,19.91,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,6,99.94,14.35,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,7,66.93,17.5,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,8,85.19,23.04,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,9,86.19,15.43,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,10,87.5,19.98,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,11,93.35,19.05,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,12,74.01,17.53,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,13,90.2,21.97,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,14,86.4,18.53,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,15,85.21,24.67,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,16,106.69,24.08,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,17,94.47,19.15,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,18,97.1,20.6,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,19,76.14,22.59,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
170,37204,20,86.99,24.62,345.74,6.06,Enterprise,Technology,56.55,South,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
171,63102,1,84.15,16.22,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,2,79.01,16.79,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,3,87.65,20.78,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,4,72.27,12.58,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,5,86.87,19.4,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,6,75.44,20.5,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,7,70.46,13.9,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
171,63102,8,79.08,16.7,611.26,2.32,Large,Manufacturing,73.11,Midwest,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
