zip_code,week,treated,revenue,market_size
89104,3,0,48.27,14.44
89104,4,0,53.03,14.44
89104,5,0,59.29,14.44
89104,6,0,53.98,14.44
89104,7,0,56.1,14.44
89104,8,0,54.47,14.44
89104,9,0,56.21,14.44
89104,10,0,51.95,14.44
89104,11,0,54.01,14.44
89104,12,0,57.27,14.44
89104,13,0,53.85,14.44
89104,14,0,58.38,14.44
89104,15,0,52.41,14.44
89104,16,0,55.86,14.44
89104,17,0,55.17,14.44
89104,18,0,64.13,14.44
89104,19,0,55.31,14.44
89104,20,0,58.0,14.44
30307,1,0,59.05,24.49
30307,2,0,61.79,24.49
30307,3,0,66.47,24.49
30307,4,0,65.03,24.49
30307,5,0,65.35,24.49
30307,6,0,65.37,24.49
30307,7,0,66.05,24.49
30307,8,0,61.74,24.49
30307,9,0,66.87,24.49
30307,10,0,66.74,24.49
30307,11,0,70.86,24.49
30307,12,0,70.43,24.49
30307,13,0,59.7,24.49
30307,14,0,66.25,24.49
30307,15,0,74.12,24.49
30307,16,0,71.69,24.49
30307,17,0,70.71,24.49
30307,18,0,67.99,24.49
30307,19,0,71.99,24.49
30307,20,0,65.48,24.49
28207,1,0,49.67,11.97
28207,2,0,52.66,11.97
28207,3,0,53.71,11.97
28207,4,0,52.8,11.97
28207,5,0,53.6,11.97
28207,6,0,53.17,11.97
28207,7,0,52.0,11.97
28207,8,0,57.23,11.97
28207,9,0,59.02,11.97
28207,10,0,53.58,11.97
28207,11,0,50.47,11.97
28207,12,0,53.55,11.97
28207,13,0,54.78,11.97
28207,14,0,48.16,11.97
28207,15,0,59.06,11.97
28207,16,0,53.4,11.97
28207,17,0,53.09,11.97
28207,18,0,54.82,11.97
28207,19,0,54.68,11.97
28207,20,0,56.53,11.97
07104,1,0,59.95,28.17
07104,2,0,61.67,28.17
07104,3,0,60.48,28.17
07104,4,0,55.54,28.17
07104,5,0,58.31,28.17
07104,6,0,59.21,28.17
07104,7,0,60.08,28.17
07104,8,0,60.89,28.17
07104,9,0,59.92,28.17
07104,10,0,59.69,28.17
07104,11,0,62.94,28.17
07104,12,0,60.08,28.17
07104,13,0,63.61,28.17
07104,14,0,63.44,28.17
07104,15,0,65.62,28.17
07104,16,0,62.18,28.17
07104,17,0,66.12,28.17
07104,18,0,61.14,28.17
07104,19,0,63.35,28.17
07104,20,0,64.87,28.17
28203,1,0,55.2,17.84
28203,2,0,57.32,17.84
28203,3,0,56.76,17.84
28203,4,0,58.85,17.84
28203,5,0,57.69,17.84
28203,6,0,59.87,17.84
28203,7,0,59.58,17.84
28203,8,0,59.24,17.84
28203,9,0,60.79,17.84
28203,10,0,58.56,17.84
28203,11,0,58.28,17.84
28203,12,0,57.55,17.84
28203,13,0,56.03,17.84
28203,14,0,59.62,17.84
28203,15,0,63.54,17.84
28203,16,0,61.59,17.84
28203,17,0,62.48,17.84
28203,18,0,61.49,17.84
28203,19,0,68.77,17.84
28203,20,0,63.73,17.84
53202,1,0,20.74,18.74
53202,2,0,19.53,18.74
53202,3,0,28.11,18.74
53202,4,0,19.03,18.74
53202,5,0,21.11,18.74
53202,6,0,21.38,18.74
53202,7,0,23.92,18.74
53202,8,0,25.35,18.74
53202,9,0,24.75,18.74
53202,10,0,23.72,18.74
53202,11,0,20.88,18.74
53202,12,0,30.91,18.74
53202,13,0,26.39,18.74
53202,14,0,27.57,18.74
53202,15,0,24.1,18.74
53202,16,0,25.5,18.74
53202,17,0,30.17,18.74
53202,18,0,20.3,18.74
53202,19,0,29.47,18.74
53202,20,0,26.7,18.74
19104,1,0,52.05,19.76
19104,2,0,56.06,19.76
19104,3,0,49.9,19.76
19104,4,0,43.49,19.76
19104,5,0,48.58,19.76
19104,6,0,52.16,19.76
19104,7,0,57.33,19.76
19104,8,0,51.48,19.76
19104,9,0,57.55,19.76
19104,10,0,46.2,19.76
19104,11,0,51.92,19.76
19104,12,0,56.81,19.76
19104,13,0,56.79,19.76
19104,14,0,48.36,19.76
19104,15,0,51.97,19.76
19104,16,0,54.34,19.76
19104,17,0,53.02,19.76
19104,18,0,58.79,19.76
19104,19,0,55.58,19.76
19104,20,0,51.47,19.76
